MB_CODE_2011,LGA_CODE_2013,LGA_NAME_2013,STATE_CODE_2011,STATE_NAME_2011,AREA_ALBERS_SQKM
70002210000,70200,Alice Springs (T),7,Northern Territory,0.0837
70002220000,70200,Alice Springs (T),7,Northern Territory,0.0244
70002230000,70200,Alice Springs (T),7,Northern Territory,0.0357
70002240000,70200,Alice Springs (T),7,Northern Territory,0.0125
70002250000,70200,Alice Springs (T),7,Northern Territory,0.0200
70002260000,70200,Alice Springs (T),7,Northern Territory,0.0238
70002270000,70200,Alice Springs (T),7,Northern Territory,0.0332
70002280000,70200,Alice Springs (T),7,Northern Territory,0.0353
70002290000,70200,Alice Springs (T),7,Northern Territory,0.0399
70002300000,70200,Alice Springs (T),7,Northern Territory,0.0448
70002310000,70200,Alice Springs (T),7,Northern Territory,0.0449
70002320000,70200,Alice Springs (T),7,Northern Territory,0.0297
70002330000,70200,Alice Springs (T),7,Northern Territory,0.0323
70002340000,70200,Alice Springs (T),7,Northern Territory,0.0429
70002350000,70200,Alice Springs (T),7,Northern Territory,0.0448
70002360000,70200,Alice Springs (T),7,Northern Territory,0.0542
70002370000,70200,Alice Springs (T),7,Northern Territory,0.0990
70002380000,70200,Alice Springs (T),7,Northern Territory,0.0489
70002390000,70200,Alice Springs (T),7,Northern Territory,0.0519
70002400000,70200,Alice Springs (T),7,Northern Territory,0.0836
70002410000,70200,Alice Springs (T),7,Northern Territory,11.4700
70002420000,70200,Alice Springs (T),7,Northern Territory,0.0067
70002430000,70200,Alice Springs (T),7,Northern Territory,0.0097
70002440000,70200,Alice Springs (T),7,Northern Territory,0.0246
70002450000,70200,Alice Springs (T),7,Northern Territory,0.0267
70002460000,70200,Alice Springs (T),7,Northern Territory,0.0290
70002470000,70200,Alice Springs (T),7,Northern Territory,0.0399
70002480000,70200,Alice Springs (T),7,Northern Territory,0.0408
70002490000,70200,Alice Springs (T),7,Northern Territory,0.0424
70002500000,70200,Alice Springs (T),7,Northern Territory,0.0389
70002510000,70200,Alice Springs (T),7,Northern Territory,0.0482
70002520000,70200,Alice Springs (T),7,Northern Territory,0.0061
70002530000,70200,Alice Springs (T),7,Northern Territory,0.0057
70002540000,70200,Alice Springs (T),7,Northern Territory,0.0058
70002550000,70200,Alice Springs (T),7,Northern Territory,0.0069
70002560000,70200,Alice Springs (T),7,Northern Territory,0.0111
70002570000,70200,Alice Springs (T),7,Northern Territory,0.0128
70002580000,70200,Alice Springs (T),7,Northern Territory,0.0142
70002590000,70200,Alice Springs (T),7,Northern Territory,0.0217
70002600000,70200,Alice Springs (T),7,Northern Territory,0.0237
70002610000,70200,Alice Springs (T),7,Northern Territory,0.0289
70002620000,70200,Alice Springs (T),7,Northern Territory,0.0297
70002630000,70200,Alice Springs (T),7,Northern Territory,0.0378
70002640000,70200,Alice Springs (T),7,Northern Territory,0.0051
70002650000,70200,Alice Springs (T),7,Northern Territory,0.0057
70002660000,70200,Alice Springs (T),7,Northern Territory,0.0308
70002671000,70200,Alice Springs (T),7,Northern Territory,0.0491
70002672000,70200,Alice Springs (T),7,Northern Territory,0.0300
70002673000,70200,Alice Springs (T),7,Northern Territory,0.0275
70002674000,70200,Alice Springs (T),7,Northern Territory,0.0403
70002675000,70200,Alice Springs (T),7,Northern Territory,0.0361
70002676000,70200,Alice Springs (T),7,Northern Territory,0.0287
70002680000,70200,Alice Springs (T),7,Northern Territory,0.0506
70002690000,70200,Alice Springs (T),7,Northern Territory,0.1686
70002700000,70200,Alice Springs (T),7,Northern Territory,0.0868
70002710000,70200,Alice Springs (T),7,Northern Territory,0.1294
70002721000,70200,Alice Springs (T),7,Northern Territory,0.0346
70002722000,70200,Alice Springs (T),7,Northern Territory,0.0215
70002723000,70200,Alice Springs (T),7,Northern Territory,0.0597
70002724000,70200,Alice Springs (T),7,Northern Territory,0.0251
70002725000,70200,Alice Springs (T),7,Northern Territory,0.0210
70002730000,70200,Alice Springs (T),7,Northern Territory,0.0602
70002740000,70200,Alice Springs (T),7,Northern Territory,0.0837
70002750000,70200,Alice Springs (T),7,Northern Territory,0.1293
70002760000,70200,Alice Springs (T),7,Northern Territory,0.0453
70002770000,70200,Alice Springs (T),7,Northern Territory,0.0663
70002780000,70200,Alice Springs (T),7,Northern Territory,0.0246
70002790000,70200,Alice Springs (T),7,Northern Territory,0.0310
70002800000,70200,Alice Springs (T),7,Northern Territory,0.1014
70002810000,70200,Alice Springs (T),7,Northern Territory,0.1003
70002820000,70200,Alice Springs (T),7,Northern Territory,0.0319
70002830000,70200,Alice Springs (T),7,Northern Territory,0.0517
70002841000,70200,Alice Springs (T),7,Northern Territory,0.0442
70002842000,70200,Alice Springs (T),7,Northern Territory,0.0290
70002843000,70200,Alice Springs (T),7,Northern Territory,0.0324
70002844000,70200,Alice Springs (T),7,Northern Territory,0.0220
70002850000,70200,Alice Springs (T),7,Northern Territory,0.0480
70002861000,70200,Alice Springs (T),7,Northern Territory,0.0367
70002862000,70200,Alice Springs (T),7,Northern Territory,0.0355
70002863000,70200,Alice Springs (T),7,Northern Territory,0.0350
70002864000,70200,Alice Springs (T),7,Northern Territory,0.0250
70002873000,70200,Alice Springs (T),7,Northern Territory,0.0815
70002874000,70200,Alice Springs (T),7,Northern Territory,0.0164
70002880000,70200,Alice Springs (T),7,Northern Territory,0.0078
70002890000,70200,Alice Springs (T),7,Northern Territory,0.0167
70002900000,70200,Alice Springs (T),7,Northern Territory,0.0189
70002910000,70200,Alice Springs (T),7,Northern Territory,0.0240
70002920000,70200,Alice Springs (T),7,Northern Territory,0.0264
70002930000,70200,Alice Springs (T),7,Northern Territory,0.0365
70002940000,70200,Alice Springs (T),7,Northern Territory,0.0400
70002950000,70200,Alice Springs (T),7,Northern Territory,0.0412
70002960000,70200,Alice Springs (T),7,Northern Territory,0.0419
70002970000,70200,Alice Springs (T),7,Northern Territory,0.2898
70036640000,70200,Alice Springs (T),7,Northern Territory,0.0142
70036650000,70200,Alice Springs (T),7,Northern Territory,1.3655
70036660000,70200,Alice Springs (T),7,Northern Territory,1.1273
70036670000,70200,Alice Springs (T),7,Northern Territory,0.1374
70036680000,70200,Alice Springs (T),7,Northern Territory,0.1375
70036690000,70200,Alice Springs (T),7,Northern Territory,0.0770
70036700000,70200,Alice Springs (T),7,Northern Territory,0.0284
70037050000,70200,Alice Springs (T),7,Northern Territory,0.0529
70037060000,70200,Alice Springs (T),7,Northern Territory,1.6500
70037070000,70200,Alice Springs (T),7,Northern Territory,0.0098
70037080000,70200,Alice Springs (T),7,Northern Territory,0.0080
70037090000,70200,Alice Springs (T),7,Northern Territory,0.0415
70037220000,70200,Alice Springs (T),7,Northern Territory,0.1369
70037230000,70200,Alice Springs (T),7,Northern Territory,0.1086
70037240000,70200,Alice Springs (T),7,Northern Territory,0.0242
70037260000,70200,Alice Springs (T),7,Northern Territory,0.0368
70037270000,70200,Alice Springs (T),7,Northern Territory,0.0125
70037280000,70200,Alice Springs (T),7,Northern Territory,0.0191
70037290000,70200,Alice Springs (T),7,Northern Territory,0.0086
70037300000,70200,Alice Springs (T),7,Northern Territory,0.0105
70037310000,70200,Alice Springs (T),7,Northern Territory,0.0203
70037440000,70200,Alice Springs (T),7,Northern Territory,0.1280
70037680000,70200,Alice Springs (T),7,Northern Territory,0.4008
70037710000,70200,Alice Springs (T),7,Northern Territory,0.0275
